view,name,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle
view_090.png,121.38964666105169_31.16235252594596_0900030012210108131859169HH_final.png,27.600669860839844,1.2139320373535156,12.285041809082031,1.201629638671875,1.7045021057128906,2.315807342529297,0.0,2.2416114807128906,34.511661529541016,0.11157989501953125,10.43548583984375,0.4279136657714844,0.31337738037109375,5.1975250244140625,0.0,0.0,0.0,0.22716522216796875,0.21209716796875
view_180.png,121.38964666105169_31.16235252594596_0900030012210108131859169HH_final.png,31.02855682373047,2.7812957763671875,17.086219787597656,1.0149955749511719,3.8840293884277344,1.5826225280761719,0.031757354736328125,0.177764892578125,30.203723907470703,2.7222633361816406,3.708934783935547,2.43682861328125,0.0,1.3643264770507812,0.0,0.0,0.0,0.5501747131347656,1.4265060424804688
view_270.png,121.38964666105169_31.16235252594596_0900030012210108131859169HH_final.png,38.541507720947266,1.8253326416015625,6.886100769042969,2.0931243896484375,1.9474029541015625,0.3451347351074219,0.0,0.0,41.610050201416016,0.22449493408203125,0.038909912109375,1.161956787109375,0.00057220458984375,1.0965347290039062,0.0,2.2856712341308594,0.0,0.7035255432128906,1.2396812438964844
view_000.png,121.38966848045996_31.16449973806335_09000300122012311020239367I_final.png,27.751541137695312,3.911876678466797,3.8759231567382812,0.019550323486328125,13.787364959716797,1.6031265258789062,0.0,0.0,41.72334671020508,0.0,0.058460235595703125,0.0,0.0,0.02040863037109375,0.0,0.0,0.0,1.9576072692871094,5.290794372558594
view_090.png,121.38966848045996_31.16449973806335_09000300122012311020239367I_final.png,30.615806579589844,0.18186569213867188,12.161064147949219,0.3215789794921875,1.56707763671875,0.0,0.017261505126953125,0.07390975952148438,45.129966735839844,0.0,0.5448341369628906,0.044345855712890625,0.4628181457519531,2.0542144775390625,0.0,0.0,0.0,0.000476837158203125,6.824779510498047
view_180.png,121.38966848045996_31.16449973806335_09000300122012311020239367I_final.png,0.0,6.351184844970703,13.222026824951172,0.0,5.583477020263672,1.0870933532714844,0.0,0.002288818359375,40.93751907348633,0.0,0.0,0.01983642578125,0.0,0.3069877624511719,0.0,0.0,0.0,0.0,32.489585876464844
view_270.png,121.38966848045996_31.16449973806335_09000300122012311020239367I_final.png,38.29765319824219,0.8090019226074219,6.017398834228516,0.5396842956542969,1.849365234375,1.0989189147949219,0.0,0.02155303955078125,41.7902946472168,0.0,0.7955551147460938,0.13265609741210938,0.0026702880859375,0.4065513610839844,0.0,0.0,0.0,0.72021484375,7.518482208251953
view_000.png,121.3897926_31.1714783_09000300122012301048456217I_final.png,42.69742965698242,0.8348464965820312,28.802490234375,0.6657600402832031,0.12140274047851562,1.247406005859375,0.15583038330078125,0.23097991943359375,13.819503784179688,0.469207763671875,7.362461090087891,0.2655029296875,0.197601318359375,0.3264427185058594,0.0,0.0,2.5941848754882812,0.13093948364257812,0.07801055908203125
view_090.png,121.3897926_31.1714783_09000300122012301048456217I_final.png,33.88996124267578,1.1632919311523438,21.972370147705078,3.3552169799804688,1.78985595703125,2.394390106201172,0.13170242309570312,0.07114410400390625,7.158374786376953,0.08668899536132812,23.646926879882812,0.200653076171875,0.14514923095703125,3.8748741149902344,0.0,0.0,0.0,0.0,0.1194000244140625
view_180.png,121.3897926_31.1714783_09000300122012301048456217I_final.png,27.141094207763672,1.1307716369628906,27.35147476196289,0.0,11.82699203491211,1.2360572814941406,1.2044906616210938,0.30155181884765625,12.389850616455078,0.0,17.41771697998047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
view_270.png,121.3897926_31.1714783_09000300122012301048456217I_final.png,45.09000778198242,1.7316818237304688,13.73748779296875,4.712200164794922,1.4843940734863281,1.7004013061523438,0.2959251403808594,0.05245208740234375,13.054370880126953,0.13456344604492188,16.59221649169922,0.08554458618164062,0.0,1.3139724731445312,0.014781951904296875,0.0,0.0,0.0,0.0
